19580211	-67.60269444	62.87380556	724
19580309	-68.57661111	77.96738889	1
19580317	-68.57661111	77.96738889	102
19580325	-68.57661111	77.96738889	178
19580330	-68.57661111	77.96738889	1
19580402	-67.60269444	62.87380556	1
19580403	-68.57661111	77.96738889	1
19580404	-67.60269444	62.87380556	80
19580407	-68.57661111	77.96738889	191
19580411	-68.57661111	77.96738889	305
19580418	-68.57661111	77.96738889	368
19580422	-68.57661111	77.96738889	406
19580425	-68.57661111	77.96738889	445
19580429	-68.57661111	77.96738889	533
19580430	-67.60269444	62.87380556	686
19580502	-68.57661111	77.96738889	584
19580507	-67.60269444	62.87380556	749
19580514	-67.60269444	62.87380556	775
19580516	-68.57661111	77.96738889	673
19580521	-67.60269444	62.87380556	864
19580528	-67.60269444	62.87380556	916
19580530	-68.57661111	77.96738889	762
19580609	-67.60269444	62.87380556	972
19580613	-68.57661111	77.96738889	889
19580618	-67.60269444	62.87380556	1016
19580627	-68.57661111	77.96738889	1003
19580705	-67.60269444	62.87380556	1086
19580709	-67.60269444	62.87380556	1080
19580711	-68.57661111	77.96738889	1092
19580716	-67.60269444	62.87380556	1099
19580717	-68.57661111	77.96738889	1143
19580723	-67.60269444	62.87380556	1130
19580726	-68.57661111	77.96738889	1168
19580730	-67.60269444	62.87380556	1181
19580806	-67.60269444	62.87380556	1226
19580808	-68.57661111	77.96738889	1283
19580813	-67.60269444	62.87380556	1257
19580820	-67.60269444	62.87380556	1283
19580822	-68.57661111	77.96738889	1372
19580829	-67.60269444	62.87380556	1340
19580903	-67.60269444	62.87380556	1372
19580905	-68.57661111	77.96738889	1486
19580910	-67.60269444	62.87380556	1372
19580919	-67.60269444	62.87380556	1429
19580920	-68.57661111	77.96738889	1549
19580924	-67.60269444	62.87380556	1448
19581001	-67.60269444	62.87380556	1473
19581007	-68.57661111	77.96738889	1664
19581008	-67.60269444	62.87380556	1486
19581015	-67.60269444	62.87380556	1499
19581022	-67.60269444	62.87380556	1499
19581029	-67.60269444	62.87380556	1486
19581105	-67.60269444	62.87380556	1467
19581112	-67.60269444	62.87380556	1441
19581119	-67.60269444	62.87380556	1416
19581126	-67.60269444	62.87380556	1391
19581203	-67.60269444	62.87380556	1359
19581211	-67.60269444	62.87380556	1321
19581217	-67.60269444	62.87380556	1295
19581224	-67.60269444	62.87380556	1264
19581231	-67.60269444	62.87380556	1213
19620327	-67.60269444	62.87380556	1
19620329	-67.60269444	62.87380556	129
